9:59:04 AM	SIG#573	[1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=1	len=22
9:58:52 AM	SIG#566–572	[2,1,0,2,1,2,1,0,2,1,0,0,1,1,0,1,0,1]	pk=2	len=undefined
9:58:51 AM	SIG#565	[1,0,0,0,2,0,1,0,0,0,2,1,1,0,0,0,2,1]	pk=2	len=18
9:58:24 AM	SIG#550–564	[1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1]	pk=1	len=undefined
9:58:22 AM	SIG#549	[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=17
9:58:10 AM	SIG#541–548	[1,1,0,1,0,1,0,1,0,1,0,1,0,1]	pk=1	len=undefined
9:58:09 AM	SIG#540	[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=17
9:57:51 AM	SIG#527–539	[1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1]	pk=1	len=undefined
9:57:49 AM	SIG#526	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=27
9:57:20 AM	SIG#513–525	[2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1]	pk=2	len=undefined
9:57:19 AM	SIG#512	[2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,1,2,1,1,0,0,1,2,1,1,0,0,1,2,0,1,0,0,1,2,0,1,0,0,1,2,0,1,0,0,1,2,0,1,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2]	pk=2	len=85
9:56:57 AM	SIG#508–511	[1,1,0,1,0,0,2,0,2,1]	pk=2	len=undefined
9:56:56 AM	SIG#507	[1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1]	pk=1	len=34
9:56:43 AM	SIG#502–506	[2,0,2,0,2,0,0,0,1,0,1,1]	pk=2	len=undefined
9:56:43 AM	SIG#501	[2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,2,2,1,1,0,0,2,0,1,1,0,0,2,0,0,1,0,0,2]	pk=2	len=42
9:56:28 AM	SIG#496–500	[1,0,1,0,1,0,0,2,0,2,1]	pk=2	len=undefined
9:56:27 AM	SIG#495	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,2,0,0,1,0,0,2,0,1,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,3,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=3	len=140
9:55:53 AM	SIG#491–494	[1,0,1,0,0,0,0,0,1,0,1]	pk=1	len=undefined
9:55:51 AM	SIG#490	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=27
9:55:08 AM	SIG#485–489	[1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1]	pk=1	len=undefined
9:55:08 AM	SIG#484	[1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=1	len=22
9:55:03 AM	SIG#483	[1,2,0,0,0,1,1,2,0,0,0,1,0,2,0,0,0,1]	pk=2	len=18
9:55:00 AM	SIG#482–482	[1,2]	pk=2	len=undefined
9:54:58 AM	SIG#481	[1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,2,0,1,0,0,1,2]	pk=2	len=23
9:54:46 AM	SIG#474–480	[1,1,0,1,0,1,0,1,0,1,0,0,1]	pk=1	len=undefined
9:54:45 AM	SIG#473	[1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=44
9:54:11 AM	SIG#459–472	[1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1]	pk=1	len=undefined
9:54:11 AM	SIG#458	[1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=1	len=59
9:53:57 AM	SIG#456–457	[1,1,0,0,1,1]	pk=1	len=undefined
9:53:56 AM	SIG#455	[1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1]	pk=1	len=18
9:53:52 AM	SIG#454	[1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=1	len=64
9:53:39 AM	SIG#453	[2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=2	len=58
9:53:19 AM	SIG#447–452	[1,0,1,0,1,0,0,0,2,0,2,0,2]	pk=2	len=undefined
9:53:19 AM	SIG#446	[2,1,0,1,0,0,2,1,0,1,0,0,2,1,0,1,0,1,2,1,0,1,0,1,4,1,0,1,0,1,4,1,0,1,0,1,4,1,0,1,0,1,4,1,0,0,0,1,4,1,0,0,1,1,4,1,0,0,1,0,4,1,0,0,1,0,0,1,0,0,1]	pk=4	len=71
9:52:59 AM	SIG#441–445	[2,0,0,2,0,2,2,0,2,1,0,2,1]	pk=2	len=undefined
9:52:59 AM	SIG#440	[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,2,0,0,1,0,1,2,0,2,1,0,1,2,0,2,0,0,1,2,0,2,0,0,1,2,0,2,0,0,2,2,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2]	pk=2	len=79
9:52:43 AM	SIG#439	[1,1,0,2,0,0,1,1,0,2,0,0,1,1,0,2,0,1,1,1,0,2,0,1,1,1,0,2,0,1,1,0,0,2,0,1,1,0,0,2,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1]	pk=2	len=64
9:52:26 AM	SIG#435–438	[1,0,0,1,1,0,1,1,0,0,1,1]	pk=1	len=undefined
9:52:25 AM	SIG#434	[1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1,0,2,1,1,0,1,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1]	pk=2	len=58
9:52:14 AM	SIG#433	[1,2,0,0,1,0,1,2,0,0,1,0,1,2,0,0,1,0,2,2,0,0,1,0,2,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,1,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1]	pk=2	len=72
9:52:00 AM	SIG#432–432	[1,2]	pk=2	len=undefined
9:51:58 AM	SIG#431	[2,0,0,0,1,0,2,0,0,0,1,2,2,0,0,0,1,2]	pk=2	len=18
9:51:45 AM	SIG#425–430	[1,0,1,0,0,0,0,0,2,0,2,0,2,0,2]	pk=2	len=undefined
9:51:43 AM	SIG#424	[1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=43
9:51:28 AM	SIG#418–423	[1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1]	pk=1	len=undefined
9:51:27 AM	SIG#417	[1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1]	pk=1	len=27
9:51:15 AM	SIG#413–416	[1,0,1,0,0,0,0,0,1,0,1,1]	pk=1	len=undefined
9:51:13 AM	SIG#412	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=27
9:50:36 AM	SIG#401–411	[1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1]	pk=2	len=undefined
9:50:35 AM	SIG#400	[1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=70
9:50:16 AM	SIG#395–399	[1,2,0,0,1,2,0,1,2,0,0,1,1,0,1,1]	pk=2	len=undefined
9:50:16 AM	SIG#394	[2,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,2,0,0,1,0,1,2,0,0,1,0,1,2]	pk=2	len=44
9:50:06 AM	SIG#393	[2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2]	pk=2	len=22
9:49:53 AM	SIG#386–392	[2,2,0,2,0,2,0,0,0,0,2,0,2,0,2]	pk=2	len=undefined
9:49:51 AM	SIG#385	[1,2,0,0,0,2,1,2,0,0,0,2,0,2,0,0,0,2]	pk=2	len=18
9:49:46 AM	SIG#383–384	[1,2,0,1,2]	pk=2	len=undefined
9:49:45 AM	SIG#382	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,1,2]	pk=2	len=44
