12:04:16 AM	SIG#467	[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=17
12:04:13 AM	SIG#466	[1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1]	pk=1	len=42
12:04:00 AM	SIG#462–465	[1,1,0,1,0,1,0,1,1]	pk=1	len=undefined
12:03:58 AM	SIG#461	[1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1]	pk=1	len=42
12:03:51 AM	SIG#460	[1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1]	pk=1	len=18
12:03:47 AM	SIG#459	[1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1]	pk=1	len=22
12:03:37 AM	SIG#453–458	[1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1]	pk=1	len=undefined
12:03:36 AM	SIG#452	[1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1]	pk=1	len=43
12:03:15 AM	SIG#441–451	[1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1]	pk=1	len=undefined
12:03:14 AM	SIG#440	[1,0,0,0,2,0,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1]	pk=2	len=43
12:03:06 AM	SIG#439	[1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1]	pk=1	len=57
12:02:55 AM	SIG#438	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=85
12:02:36 AM	SIG#435–437	[1,0,1,1,0,1]	pk=1	len=undefined
12:02:33 AM	SIG#434	[2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1]	pk=2	len=27
12:02:24 AM	SIG#430–433	[1,0,1,0,0,2,0,0,2]	pk=2	len=undefined
12:02:22 AM	SIG#429	[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1]	pk=1	len=78
12:01:37 AM	SIG#407–428	[1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,0,2,1,0,2,1,2,1,0,0,2,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1]	pk=2	len=undefined
12:01:36 AM	SIG#406	[1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=18
12:01:25 AM	SIG#398–405	[1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1]	pk=1	len=undefined
12:01:24 AM	SIG#397	[1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=18
12:01:19 AM	SIG#396–396	[1,1]	pk=1	len=undefined
12:01:18 AM	SIG#395	[1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1]	pk=1	len=43
12:01:04 AM	SIG#391–394	[2,0,0,2,0,1,2,0,1]	pk=2	len=undefined
12:01:04 AM	SIG#390	[1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2]	pk=2	len=22
12:01:00 AM	SIG#389	[1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1]	pk=1	len=43
12:00:32 AM	SIG#376–388	[1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1]	pk=1	len=undefined
12:00:31 AM	SIG#375	[1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1]	pk=1	len=23
12:00:26 AM	SIG#374	[1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,0,2,0,0,0,1]	pk=2	len=43
12:00:10 AM	SIG#369–373	[2,0,2,0,2,0,0,0,0,1,0,1,2]	pk=2	len=undefined
12:00:10 AM	SIG#368	[1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2]	pk=2	len=22
